route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,AMBIKA MISHRA TRAVELS,AC Sleeper (2+1),2024-08-19 20:40:00,04h 30m,2024-08-20 01:10:00,2.5,650.0,18
Chandigarh to Bathinda,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,Rajpreet Travels and cargo,A/C Sleeper (2+1),2024-08-19 19:00:00,04h 00m,2024-08-19 23:00:00,3.5,950.0,26
Chandigarh to Faridkot,https://www.redbus.in/bus-tickets/chandigarh-to-faridkot,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),2024-08-19 16:20:00,04h 25m,2024-08-19 20:45:00,4.3,600.0,38
Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),2024-08-19 14:50:00,01h 40m,2024-08-19 16:30:00,4.0,200.0,34
Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),2024-08-19 16:55:00,01h 35m,2024-08-19 18:30:00,3.6,200.0,27
Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),2024-08-19 12:00:00,01h 30m,2024-08-19 13:30:00,2.4,200.0,33
Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),2024-08-19 13:30:00,01h 50m,2024-08-19 15:20:00,2.4,200.0,45
Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),2024-08-19 13:55:00,01h 45m,2024-08-19 15:40:00,2.5,200.0,42
Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),2024-08-19 15:25:00,01h 20m,2024-08-19 16:45:00,2.2,200.0,36
Chandigarh to Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,NEW FATEH BUS SERVICE,Volvo A/C Semi Sleeper (2+2),2024-08-19 16:25:00,01h 35m,2024-08-19 18:00:00,4.5,510.0,25
Jammu to Srinagar (J and K),https://www.redbus.in/bus-tickets/jammu-to-srinagar,New Pal Travels,NON A/C Seater / Sleeper (2+2),2024-08-19 21:15:00,10h 00m,2024-08-20 07:15:00,1.4,799.0,36
Jammu to Srinagar (J and K),https://www.redbus.in/bus-tickets/jammu-to-srinagar,Harikesh Tour N Travels,NON A/C Seater / Sleeper (2+2),2024-08-19 20:30:00,09h 30m,2024-08-20 06:00:00,1.0,584.0,33
Jammu to Srinagar (J and K),https://www.redbus.in/bus-tickets/jammu-to-srinagar,North Kashmir Tour and Travels,NON A/C Sleeper (2+2),2024-08-19 16:30:00,10h 00m,2024-08-20 02:30:00,1.0,699.0,40
Jammu to Srinagar (J and K),https://www.redbus.in/bus-tickets/jammu-to-srinagar,Jamna Travels-Jammu,Non AC Seater (2+2),2024-08-19 21:30:00,10h 30m,2024-08-20 08:00:00,2.4,549.0,32
Jammu to Srinagar (J and K),https://www.redbus.in/bus-tickets/jammu-to-srinagar,North Kashmir Tour and Travels,NON A/C Sleeper (2+2),2024-08-19 17:15:00,10h 00m,2024-08-20 03:15:00,1.0,699.0,40
Delhi to Srinagar (J and K),https://www.redbus.in/bus-tickets/delhi-to-srinagar,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),2024-08-19 16:00:00,19h 30m,2024-08-20 11:30:00,2.3,3000.0,46
Jammu to Haridwar,https://www.redbus.in/bus-tickets/jammu-to-haridwar,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-08-19 20:50:00,12h 40m,2024-08-20 09:30:00,4.5,1010.0,21
Jammu to Haridwar,https://www.redbus.in/bus-tickets/jammu-to-haridwar,City Land Travels,A/C Seater/Sleeper (2+1),2024-08-19 20:30:00,12h 30m,2024-08-20 09:00:00,3.6,799.0,18
Jammu to Haridwar,https://www.redbus.in/bus-tickets/jammu-to-haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),2024-08-19 20:00:00,12h 55m,2024-08-20 08:55:00,3.8,880.0,10
Jammu to Haridwar,https://www.redbus.in/bus-tickets/jammu-to-haridwar,City Land Travels,A/C Seater/Sleeper (2+1),2024-08-19 18:00:00,12h 20m,2024-08-20 06:20:00,3.1,889.0,23
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),2024-08-19 20:10:00,13h 10m,2024-08-20 09:20:00,4.6,1400.0,32
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Gola Bus Service,A/C Seater/Sleeper (2+1),2024-08-19 20:20:00,11h 30m,2024-08-20 07:50:00,4.9,2000.0,36
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),2024-08-19 20:00:00,11h 45m,2024-08-20 07:45:00,4.6,2247.0,7
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,AdLavish Travels,A/C Seater / Sleeper (2+2),2024-08-19 16:35:00,12h 55m,2024-08-20 05:30:00,3.6,934.0,26
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-08-19 20:15:00,11h 45m,2024-08-20 08:00:00,4.4,2000.0,24
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-08-19 18:45:00,11h 15m,2024-08-20 06:00:00,4.4,2200.0,19
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),2024-08-19 21:30:00,11h 30m,2024-08-20 09:00:00,4.4,2000.0,8
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,AdFlixBus,A/C Sleeper (2+1),2024-08-19 22:30:00,12h 35m,2024-08-20 11:05:00,4.7,921.0,8
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Laxmi holidays,VE A/C Seater / Sleeper (2+1),2024-08-19 20:30:00,11h 45m,2024-08-20 08:15:00,4.3,1428.0,22
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),2024-08-19 18:15:00,11h 45m,2024-08-20 06:00:00,4.4,1800.0,15
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-08-19 22:15:00,11h 35m,2024-08-20 09:50:00,4.3,1503.0,21
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-08-19 17:35:00,11h 55m,2024-08-20 05:30:00,4.2,1635.0,7
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),2024-08-19 20:15:00,11h 15m,2024-08-20 07:30:00,4.2,1320.0,6
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Travel Point,A/C Seater / Sleeper (2+2),2024-08-19 15:45:00,13h 15m,2024-08-20 05:00:00,4.0,880.0,34
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Zingbus Plus,A/C Sleeper (2+1),2024-08-19 21:15:00,11h 50m,2024-08-20 09:05:00,4.7,1800.0,29
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Awadh Travels,A/C Sleeper (2+2),2024-08-19 20:55:00,11h 45m,2024-08-20 08:40:00,4.7,1214.0,12
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,B S Holiday Travels,A/C Seater / Sleeper (2+2),2024-08-19 22:10:00,10h 50m,2024-08-20 09:00:00,5.0,1199.0,34
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,DS Hari Travels,A/C Seater / Sleeper (2+2),2024-08-19 21:30:00,11h 45m,2024-08-20 09:15:00,2.6,999.0,34
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Jamna Travels-Jammu,A/C Seater / Sleeper (2+2),2024-08-19 20:30:00,11h 30m,2024-08-20 08:00:00,2.0,949.0,29
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,FlixBus,A/C Sleeper (2+1),2024-08-19 20:00:00,12h 20m,2024-08-20 08:20:00,3.8,1249.0,1
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),2024-08-19 21:00:00,13h 26m,2024-08-20 10:26:00,2.5,1199.0,23
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Jamna Travels-Jammu,A/C Seater / Sleeper (2+2),2024-08-19 17:30:00,12h 00m,2024-08-20 05:30:00,1.3,899.0,15
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Travel Point World LLP,A/C Seater / Sleeper (2+2),2024-08-19 17:16:00,12h 30m,2024-08-20 05:46:00,1.5,1017.0,24
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),2024-08-19 22:15:00,11h 15m,2024-08-20 09:30:00,1.0,1030.0,19
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Shub Yatra Holidays,A/C Sleeper (2+2),2024-08-19 21:15:00,12h 45m,2024-08-20 10:00:00,2.1,2399.0,28
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Shiv Mohan Travels,AC Sleeper (2+1),2024-08-19 18:30:00,13h 15m,2024-08-20 07:45:00,3.7,1174.0,28
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Lucky Bus Service,VE A/C Sleeper (2+2),2024-08-19 21:15:00,10h 00m,2024-08-20 07:15:00,3.6,1439.0,30
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,NKS Holidays,A/C Sleeper (2+2),2024-08-19 21:00:00,12h 16m,2024-08-20 09:16:00,3.2,1599.0,32
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,NKS Holidays,A/C Sleeper (2+2),2024-08-19 20:00:00,12h 16m,2024-08-20 08:16:00,3.2,1599.0,32
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Apex Bus Travels,A/C Seater / Sleeper (2+2),2024-08-19 20:45:00,09h 15m,2024-08-20 06:00:00,2.8,1299.0,28
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Apex Bus Travels,A/C Seater / Sleeper (2+2),2024-08-19 20:00:00,14h 00m,2024-08-20 10:00:00,2.8,999.0,24
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,SHAH HOLIDAY TRAVEL,Bharat Benz A/C Seater / Sleeper (2+2),2024-08-19 21:00:00,11h 00m,2024-08-20 08:00:00,2.6,1499.0,22
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Armaan Tour & Travels,A/C Seater / Sleeper (2+1),2024-08-19 16:00:00,14h 00m,2024-08-20 06:00:00,2.4,764.0,7
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),2024-08-19 20:45:00,11h 30m,2024-08-20 08:15:00,2.3,3000.0,47
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Travel Point World LLP,A/C Seater / Sleeper (2+2),2024-08-19 20:00:00,12h 15m,2024-08-20 08:15:00,1.6,1234.0,46
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Sahiba Travels India Sahiba Bus Service Regd,A/C Sleeper (2+2),2024-08-19 21:30:00,12h 01m,2024-08-20 09:31:00,1.0,1800.0,22
Jammu to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Cool cool Tour and Travels India Pvt LTD,A/C Seater / Sleeper (2+2),2024-08-19 19:30:00,14h 16m,2024-08-20 09:46:00,1.0,1099.0,24
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),2024-08-19 18:30:00,11h 55m,2024-08-20 06:25:00,4.7,750.0,11
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-08-19 21:30:00,12h 45m,2024-08-20 10:15:00,4.5,1000.0,31
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Gola Bus Service,A/C Seater/Sleeper (2+1),2024-08-19 20:00:00,13h 00m,2024-08-20 09:00:00,4.8,1599.0,36
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,AdLavish Travels,A/C Seater / Sleeper (2+2),2024-08-19 18:15:00,14h 00m,2024-08-20 08:15:00,3.4,509.0,45
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-08-19 18:30:00,12h 30m,2024-08-20 07:00:00,4.4,1000.0,21
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),2024-08-19 18:30:00,13h 50m,2024-08-20 08:20:00,4.4,432.0,21
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),2024-08-19 22:30:00,13h 00m,2024-08-20 11:30:00,4.4,800.0,21
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,AdB S Holiday Travels,A/C Seater / Sleeper (2+2),2024-08-19 17:30:00,12h 25m,2024-08-20 05:55:00,3.8,1199.0,42
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),2024-08-19 20:30:00,10h 05m,2024-08-20 06:35:00,4.3,606.0,23
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-08-19 17:00:00,13h 00m,2024-08-20 06:00:00,4.2,601.0,23
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-08-19 21:00:00,13h 00m,2024-08-20 10:00:00,4.0,549.0,45
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),2024-08-19 18:00:00,13h 00m,2024-08-20 07:00:00,4.2,800.0,26
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-08-19 19:30:00,13h 20m,2024-08-20 08:50:00,4.2,549.0,43
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),2024-08-19 22:00:00,13h 00m,2024-08-20 11:00:00,4.2,800.0,25
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Laxmi holidays,VE A/C Seater / Sleeper (2+1),2024-08-19 21:50:00,12h 30m,2024-08-20 10:20:00,4.2,670.0,18
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),2024-08-19 18:45:00,13h 30m,2024-08-20 08:15:00,4.6,699.0,29
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),2024-08-19 17:30:00,13h 00m,2024-08-20 06:30:00,3.8,821.0,44
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,RK Holiday,A/C Seater / Sleeper (2+2),2024-08-19 23:20:00,12h 45m,2024-08-20 12:05:00,3.4,527.0,32
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Travel Point,A/C Seater / Sleeper (2+2),2024-08-19 19:10:00,13h 15m,2024-08-20 08:25:00,3.4,723.0,44
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,IntrCity SmartBus,A/C Seater / Sleeper (2+1),2024-08-19 20:00:00,13h 40m,2024-08-20 09:40:00,4.5,607.0,22
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Lucky Bus Service,VE A/C Sleeper (2+2),2024-08-19 17:00:00,12h 30m,2024-08-20 05:30:00,3.6,1698.0,32
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),2024-08-19 20:50:00,12h 10m,2024-08-20 09:00:00,3.6,729.0,43
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,B S Holiday Travels,A/C Seater / Sleeper (2+2),2024-08-19 22:30:00,12h 30m,2024-08-20 11:00:00,3.8,499.0,38
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),2024-08-19 18:30:00,14h 00m,2024-08-20 08:30:00,4.5,560.0,22
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Big Bus,A/C Seater / Sleeper (2+2),2024-08-19 17:35:00,12h 00m,2024-08-20 05:35:00,2.5,641.0,34
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Travel Point,A/C Seater / Sleeper (2+2),2024-08-19 22:30:00,12h 45m,2024-08-20 11:15:00,3.7,994.0,50
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Ashok Bus Service,A/C Seater / Sleeper (2+2),2024-08-19 23:35:00,13h 25m,2024-08-20 13:00:00,1.8,699.0,50
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Travel Point World LLP,A/C Seater / Sleeper (2+2),2024-08-19 18:30:00,13h 20m,2024-08-20 07:50:00,3.5,599.0,46
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Shub Yatra Holidays,A/C Sleeper (2+2),2024-08-19 22:45:00,12h 15m,2024-08-20 11:00:00,2.7,1199.0,28
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Awadh Travels,A/C Sleeper (2+2),2024-08-19 21:10:00,13h 00m,2024-08-20 10:10:00,3.8,719.0,35
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,SHAH HOLIDAY TRAVEL,Bharat Benz A/C Seater / Sleeper (2+2),2024-08-19 21:00:00,13h 00m,2024-08-20 10:00:00,2.5,599.0,35
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Armaan Tour & Travels,A/C Seater / Sleeper (2+1),2024-08-19 14:00:00,14h 00m,2024-08-20 04:00:00,1.6,764.0,41
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,MM Travels,A/C Seater / Sleeper (2+2),2024-08-19 11:55:00,12h 00m,2024-08-19 23:55:00,1.0,850.0,36
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,RK Holiday,A/C Seater / Sleeper (2+2),2024-08-19 18:25:00,13h 20m,2024-08-20 07:45:00,1.2,527.0,29
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,KVS Holidays,A/C Seater / Sleeper (2+2),2024-08-19 17:00:00,12h 30m,2024-08-20 05:30:00,3.1,199.0,42
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Big Bus,A/C Seater / Sleeper (2+2),2024-08-19 20:30:00,10h 30m,2024-08-20 07:00:00,2.8,695.0,39
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Red Apple Bus Service,A/C Seater / Sleeper (2+2),2024-08-19 22:00:00,10h 30m,2024-08-20 08:30:00,2.0,899.0,24
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,FlixBus,A/C Sleeper (2+1),2024-08-19 21:00:00,13h 35m,2024-08-20 10:35:00,4.0,1009.0,10
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Lucky Bus Service,VE A/C Sleeper (2+2),2024-08-19 19:30:00,11h 50m,2024-08-20 07:20:00,3.5,1698.0,32
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,NKS Holidays,A/C Sleeper (2+2),2024-08-19 17:00:00,13h 00m,2024-08-20 06:00:00,3.8,1799.0,28
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),2024-08-19 19:00:00,12h 00m,2024-08-20 07:00:00,4.5,999.0,26
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Lucky Bus Service,A/C Seater / Sleeper (2+2),2024-08-19 21:00:00,11h 30m,2024-08-20 08:30:00,3.6,798.0,48
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,NEW KING BUS SERVICE,A/C Seater / Sleeper (2+2),2024-08-19 22:45:00,11h 25m,2024-08-20 10:10:00,2.8,1449.0,34
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),2024-08-19 20:30:00,12h 00m,2024-08-20 08:30:00,3.0,539.0,36
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),2024-08-19 20:00:00,13h 15m,2024-08-20 09:15:00,2.5,699.0,24
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),2024-08-19 21:45:00,11h 45m,2024-08-20 09:30:00,3.2,799.0,29
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,DS Hari Travels,A/C Seater / Sleeper (2+2),2024-08-19 21:00:00,13h 00m,2024-08-20 10:00:00,2.2,450.0,38
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),2024-08-19 15:30:00,12h 00m,2024-08-20 03:30:00,2.9,539.0,37
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Big Bus,A/C Seater / Sleeper (2+2),2024-08-19 22:30:00,11h 30m,2024-08-20 10:00:00,1.3,695.0,40
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Travel Point World LLP,A/C Seater / Sleeper (2+2),2024-08-19 20:30:00,13h 20m,2024-08-20 09:50:00,1.9,999.0,46
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Apex Bus Travels,A/C Seater / Sleeper (2+2),2024-08-19 22:45:00,10h 00m,2024-08-20 08:45:00,2.2,799.0,44
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Travel Point,A/C Seater / Sleeper (2+2),2024-08-19 19:45:00,13h 15m,2024-08-20 09:00:00,2.1,994.0,50
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Travel Point,A/C Seater / Sleeper (2+2),2024-08-19 21:30:00,12h 45m,2024-08-20 10:15:00,1.5,994.0,50
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Lucky Bus Service,VE A/C Sleeper (2+2),2024-08-19 18:00:00,12h 00m,2024-08-20 06:00:00,1.9,998.0,32
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,NKS Holidays,A/C Seater / Sleeper (2+2),2024-08-19 19:30:00,11h 00m,2024-08-20 06:30:00,2.0,1599.0,28
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),2024-08-19 22:30:00,12h 00m,2024-08-20 10:30:00,2.2,629.0,38
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Gola Bus Service,VE A/C Seater / Sleeper (2+1),2024-08-19 18:00:00,13h 00m,2024-08-20 07:00:00,4.8,1599.0,44
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Shiv Mohan Travels,AC Sleeper (2+1),2024-08-19 18:20:00,14h 40m,2024-08-20 09:00:00,4.3,1093.0,26
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Shiv Mohan Travels,AC Sleeper (2+1),2024-08-19 18:20:00,14h 40m,2024-08-20 09:00:00,4.3,1174.0,36
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,New National Travels,A/C Seater / Sleeper (2+2),2024-08-19 22:30:00,12h 30m,2024-08-20 11:00:00,3.0,1449.0,32
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Vaishnoyatra services pvt ltd,A/C Seater / Sleeper (2+2),2024-08-19 22:00:00,11h 30m,2024-08-20 09:30:00,3.0,650.0,38
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Vaishnoyatra services pvt ltd,A/C Seater / Sleeper (2+2),2024-08-19 20:30:00,11h 45m,2024-08-20 08:15:00,3.0,750.0,33
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),2024-08-19 17:00:00,12h 00m,2024-08-20 05:00:00,2.7,539.0,38
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Big Bus,A/C Seater / Sleeper (2+2),2024-08-19 15:30:00,12h 00m,2024-08-20 03:30:00,2.5,649.0,41
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),2024-08-19 19:00:00,13h 15m,2024-08-20 08:15:00,2.5,699.0,23
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),2024-08-19 16:00:00,11h 30m,2024-08-20 03:30:00,2.3,3000.0,46
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Apex Bus Travels,A/C Seater / Sleeper (2+2),2024-08-19 17:20:00,12h 40m,2024-08-20 06:00:00,2.2,799.0,44
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Apex Bus Travels,A/C Seater / Sleeper (2+2),2024-08-19 17:45:00,10h 00m,2024-08-20 03:45:00,2.2,699.0,39
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Apex Bus Travels,A/C Seater / Sleeper (2+2),2024-08-19 19:30:00,10h 00m,2024-08-20 05:30:00,2.2,699.0,40
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,MM Travels,AC Seater (2+2),2024-08-19 13:30:00,11h 30m,2024-08-20 01:00:00,1.0,1599.0,35
Delhi to Jammu,https://www.redbus.in/bus-tickets/delhi-to-jammu,Sahiba Travels India Sahiba Bus Service Regd,A/C Sleeper (2+2),2024-08-19 17:00:00,13h 31m,2024-08-20 06:31:00,1.0,1800.0,18
