route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 52,SWIFT-GARUDA A/C SEATER BUS,2024-08-16 12:01:00,07h 54m,2024-08-16 19:55:00,3.6,627.0,1
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 1378,AC MULTI AXLE,2024-08-16 13:46:00,07h 39m,2024-08-16 21:25:00,2.5,729.0,4
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,2024-08-16 14:15:00,08h 35m,2024-08-16 22:50:00,4.3,627.0,15
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 235,Swift Deluxe Non AC Air Bus (2+2),2024-08-16 15:00:00,09h 01m,2024-08-17 00:01:00,4.8,620.0,1
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 370,AC MULTI AXLE,2024-08-16 15:25:00,06h 55m,2024-08-16 22:20:00,2.5,729.0,13
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),2024-08-16 16:02:00,08h 48m,2024-08-17 00:50:00,2.8,567.0,6
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),2024-08-16 16:16:00,09h 04m,2024-08-17 01:20:00,3.3,640.0,9
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 553,Super Express Non AC Seater Air Bus (2+2),2024-08-16 16:45:00,08h 40m,2024-08-17 01:25:00,3.1,640.0,2
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),2024-08-16 19:04:00,09h 20m,2024-08-17 04:24:00,4.4,640.0,15
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),2024-08-16 20:00:00,08h 25m,2024-08-17 04:25:00,3.5,473.0,1
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 1585,Super Express Non AC Seater Air Bus (2+2),2024-08-16 20:31:00,09h 05m,2024-08-17 05:36:00,3.8,640.0,7
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 1586,Super Express Non AC Seater Air Bus (2+2),2024-08-16 21:31:00,09h 05m,2024-08-17 06:36:00,3.4,640.0,3
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),2024-08-16 22:12:00,09h 24m,2024-08-17 07:36:00,3.8,640.0,2
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 574,Super Express Non AC Seater Air Bus (2+2),2024-08-16 23:00:00,10h 30m,2024-08-17 09:30:00,4.1,469.0,1
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 583,Super Express Non AC Seater Air Bus (2+2),2024-08-16 23:30:00,10h 05m,2024-08-17 09:35:00,3.4,469.0,1
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Silver Line Travels,NON A/C Semi Sleeper (2+2),2024-08-16 22:00:00,08h 10m,2024-08-17 06:10:00,4.5,799.0,29
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,SAAM BUS,VE A/C Sleeper (2+1),2024-08-16 20:10:00,10h 35m,2024-08-17 06:45:00,4.5,1300.0,6
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),2024-08-16 21:45:00,08h 25m,2024-08-17 06:10:00,4.2,1000.0,23
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,AdSuraj Holidays,VE A/C Sleeper (2+1),2024-08-16 22:30:00,09h 00m,2024-08-17 07:30:00,3.9,1000.0,17
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,MMK Travels,VE A/C Seater / Sleeper (2+1),2024-08-16 22:30:00,09h 00m,2024-08-17 07:30:00,4.4,1299.0,24
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,P K Travels,A/C Sleeper (2+1),2024-08-16 19:15:00,11h 15m,2024-08-17 06:30:00,4.3,1500.0,14
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,NS Transports,VE A/C Sleeper (2+1),2024-08-16 22:45:00,08h 45m,2024-08-17 07:30:00,4.1,1400.0,13
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,AdSuraj Holidays,NON AC Seater / Sleeper 2+1,2024-08-16 20:30:00,09h 30m,2024-08-17 06:00:00,3.2,900.0,17
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,DLT BUS,A/C Sleeper (2+1),2024-08-16 22:30:00,09h 00m,2024-08-17 07:30:00,3.9,1499.0,4
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),2024-08-16 22:15:00,08h 15m,2024-08-17 06:30:00,3.9,1000.0,14
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,SAI TOURS AND TRAVELS,A/C Seater Push Back (2+2),2024-08-16 19:50:00,11h 35m,2024-08-17 07:25:00,0.0,1100.0,36
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),2024-08-16 21:00:00,08h 30m,2024-08-17 05:30:00,3.9,1199.0,13
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,DA Transports,A/C Sleeper (2+1),2024-08-16 21:45:00,09h 15m,2024-08-17 07:00:00,3.5,1249.0,27
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),2024-08-16 21:00:00,10h 30m,2024-08-17 07:30:00,3.9,899.0,33
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,National travels and logistics,NON A/C Sleeper (2+1),2024-08-16 22:45:00,07h 45m,2024-08-17 06:30:00,3.6,990.0,17
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),2024-08-16 22:00:00,09h 05m,2024-08-17 07:05:00,3.5,951.0,22
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,SKS Tours & Travels,A/C Sleeper (2+1),2024-08-16 21:15:00,08h 30m,2024-08-17 05:45:00,4.4,1299.0,20
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Sam Tourist,NON AC Seater / Sleeper 2+1,2024-08-16 22:05:00,09h 00m,2024-08-17 07:05:00,3.8,799.0,36
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,A1 Travels,Non A/C Seater / Sleeper (2+1),2024-08-16 21:00:00,09h 45m,2024-08-17 06:45:00,2.9,650.0,30
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Kalpaka Travels,NON A/C Semi Sleeper (2+2),2024-08-16 22:00:00,08h 30m,2024-08-17 06:30:00,3.1,900.0,3
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),2024-08-16 21:45:00,09h 15m,2024-08-17 07:00:00,3.6,700.0,32
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-08-16 19:45:00,10h 00m,2024-08-17 05:45:00,3.4,800.0,32
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),2024-08-16 02:30:00,07h 30m,2024-08-16 10:00:00,2.3,1300.0,11
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Usha Transport,NON A/C Sleeper (1+2),2024-08-16 22:30:00,08h 58m,2024-08-17 07:28:00,3.5,1049.0,29
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Ravina Travels (Regd),A/C Sleeper (2+1),2024-08-16 05:00:00,08h 00m,2024-08-16 13:00:00,2.0,1079.0,16
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Vijay Lines,A/C Seater / Sleeper (2+1),2024-08-16 22:20:00,08h 40m,2024-08-17 07:00:00,1.7,720.0,21
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),2024-08-16 21:15:00,10h 30m,2024-08-17 07:45:00,3.9,899.0,36
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,P K Travels,A/C Seater/Sleeper (2+1),2024-08-16 21:30:00,08h 30m,2024-08-17 06:00:00,3.8,1200.0,26
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,P K Travels,Non A/C Seater / Sleeper (2+1),2024-08-16 19:15:00,10h 00m,2024-08-17 05:15:00,3.6,999.0,12
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,National travels and logistics,A/C Sleeper (2+1),2024-08-16 22:45:00,08h 15m,2024-08-17 07:00:00,3.5,1090.0,18
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),2024-08-16 22:00:00,08h 30m,2024-08-17 06:30:00,3.0,700.0,30
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Bharathi Travels,A/C Sleeper (2+1),2024-08-16 02:30:00,07h 30m,2024-08-16 10:00:00,2.1,990.0,18
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Vijay Lines,A/C Seater / Sleeper (2+1),2024-08-16 20:45:00,10h 45m,2024-08-17 07:30:00,1.7,5000.0,40
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2370,Low Floor AC Seater 2+2,2024-08-16 04:30:00,05h 44m,2024-08-16 10:14:00,4.1,383.0,1
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1865,Low Floor AC Seater 2+2,2024-08-16 06:30:00,05h 45m,2024-08-16 12:15:00,3.2,383.0,10
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 794,Super Fast Non AC Seater (2+3),2024-08-16 06:40:00,05h 50m,2024-08-16 12:30:00,3.2,269.0,43
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2710,Super Fast Non AC Seater (2+3),2024-08-16 07:20:00,05h 46m,2024-08-16 13:06:00,3.0,269.0,49
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1870,Low Floor AC Seater 2+2,2024-08-16 08:30:00,05h 44m,2024-08-16 14:14:00,3.9,383.0,22
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 764,Super Fast Non AC Seater (2+3),2024-08-16 09:00:00,05h 30m,2024-08-16 14:30:00,3.0,269.0,50
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 671,Super Fast Non AC Seater (2+3),2024-08-16 09:10:00,04h 51m,2024-08-16 14:01:00,2.8,230.0,46
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2571,Super Fast Non AC Seater (2+3),2024-08-16 09:30:00,06h 25m,2024-08-16 15:55:00,3.0,261.0,43
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 721,Super Fast Non AC Seater (2+3),2024-08-16 09:35:00,05h 35m,2024-08-16 15:10:00,3.0,269.0,49
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2567,Super Fast Non AC Seater (2+3),2024-08-16 10:05:00,06h 25m,2024-08-16 16:30:00,3.0,261.0,43
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 353,Super Fast Non AC Seater (2+3),2024-08-16 10:15:00,05h 45m,2024-08-16 16:00:00,3.0,269.0,47
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2371,Low Floor AC Seater 2+2,2024-08-16 10:30:00,05h 19m,2024-08-16 15:49:00,3.0,383.0,16
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 773,Super Fast Non AC Seater (2+3),2024-08-16 10:55:00,05h 25m,2024-08-16 16:20:00,3.0,269.0,44
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1884,Low Floor AC Seater 2+2,2024-08-16 12:30:00,05h 49m,2024-08-16 18:19:00,4.2,383.0,19
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 256,Super Fast Non AC Seater (2+3),2024-08-16 13:30:00,05h 06m,2024-08-16 18:36:00,2.2,230.0,43
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 596,Super Express Non AC Seater Air Bus (2+2),2024-08-16 13:40:00,05h 00m,2024-08-16 18:40:00,3.2,293.0,22
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2718,Super Fast Non AC Seater (2+3),2024-08-16 13:50:00,06h 10m,2024-08-16 20:00:00,3.0,209.0,42
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 427,Super Fast Non AC Seater (2+3),2024-08-16 13:55:00,06h 25m,2024-08-16 20:20:00,3.0,269.0,49
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2369,Low Floor AC Seater 2+2,2024-08-16 14:30:00,05h 44m,2024-08-16 20:14:00,2.8,383.0,20
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 720,Super Fast Non AC Seater (2+3),2024-08-16 15:40:00,05h 35m,2024-08-16 21:15:00,1.8,269.0,47
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1883,Low Floor AC Seater 2+2,2024-08-16 16:30:00,05h 39m,2024-08-16 22:09:00,3.1,383.0,11
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 323,Super Fast Non AC Seater (2+3),2024-08-16 17:25:00,05h 15m,2024-08-16 22:40:00,1.0,269.0,40
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 503,Super Express Non AC Seater Air Bus (2+2),2024-08-16 17:42:00,04h 18m,2024-08-16 22:00:00,2.1,309.0,25
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 556,Super Express Non AC Seater Air Bus (2+2),2024-08-16 18:00:00,04h 50m,2024-08-16 22:50:00,1.7,309.0,28
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,2024-08-16 18:30:00,05h 14m,2024-08-16 23:44:00,3.4,383.0,17
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 467,Super Express Non AC Seater Air Bus (2+2),2024-08-16 19:55:00,04h 40m,2024-08-17 00:35:00,1.2,309.0,37
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 564,Super Express Non AC Seater Air Bus (2+2),2024-08-16 20:12:00,04h 39m,2024-08-17 00:51:00,3.7,309.0,18
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),2024-08-16 20:25:00,04h 36m,2024-08-17 01:01:00,3.0,309.0,31
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,2024-08-16 20:30:00,05h 14m,2024-08-17 01:44:00,4.3,383.0,23
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),2024-08-16 21:00:00,05h 35m,2024-08-17 02:35:00,4.2,269.0,48
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 531,Super Express Non AC Seater Air Bus (2+2),2024-08-16 21:15:00,03h 55m,2024-08-17 01:10:00,3.3,309.0,22
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),2024-08-16 21:25:00,04h 40m,2024-08-17 02:05:00,3.0,309.0,7
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1212,AC MULTI AXLE,2024-08-16 22:00:00,04h 26m,2024-08-17 02:26:00,2.1,494.0,28
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 700,Super Fast Non AC Seater (2+3),2024-08-16 22:15:00,05h 34m,2024-08-17 03:49:00,2.7,255.0,42
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 370,AC MULTI AXLE,2024-08-16 22:20:00,04h 55m,2024-08-17 03:15:00,1.9,494.0,33
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 666,Super Fast Non AC Seater (2+3),2024-08-16 22:25:00,05h 54m,2024-08-17 04:19:00,3.2,269.0,44
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1841,Low Floor AC Seater 2+2,2024-08-16 22:30:00,05h 10m,2024-08-17 03:40:00,3.3,383.0,26
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1704,Super Fast Non AC Seater (2+3),2024-08-16 22:40:00,05h 10m,2024-08-17 03:50:00,3.0,255.0,46
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 582,Super Express Non AC Seater Air Bus (2+2),2024-08-16 22:40:00,05h 00m,2024-08-17 03:40:00,3.0,288.0,34
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1011,Super Fast Non AC Seater (2+3),2024-08-16 23:00:00,05h 30m,2024-08-17 04:30:00,3.0,261.0,26
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),2024-08-16 23:05:00,05h 35m,2024-08-17 04:40:00,3.6,269.0,40
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 426,Super Express Non AC Seater Air Bus (2+2),2024-08-16 23:15:00,03h 50m,2024-08-17 03:05:00,3.1,268.0,23
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 407,Super Express Non AC Seater Air Bus (2+2),2024-08-16 23:25:00,04h 30m,2024-08-17 03:55:00,3.6,299.0,20
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Madhavi Travels,A/C Semi Sleeper (2+2),2024-08-16 00:15:00,06h 00m,2024-08-16 06:15:00,4.1,599.0,4
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Madhavi Travels,A/C Sleeper (2+1),2024-08-16 00:25:00,05h 45m,2024-08-16 06:10:00,4.2,899.0,2
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Adrin Travels,A/C Seater/Sleeper (2+1),2024-08-16 01:20:00,04h 30m,2024-08-16 05:50:00,4.3,699.0,9
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Sheraton Tours and Travels,A/C Seater/Sleeper (2+1),2024-08-16 01:45:00,04h 45m,2024-08-16 06:30:00,3.0,480.0,8
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,A1 Travels,NON A/C Semi Sleeper (2+2),2024-08-16 21:00:00,04h 30m,2024-08-17 01:30:00,4.2,550.0,32
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-08-16 22:15:00,03h 30m,2024-08-17 01:45:00,4.1,900.0,32
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-08-16 22:30:00,02h 59m,2024-08-17 01:29:00,3.3,900.0,27
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Sonia Travels,A/C Seater/Sleeper (2+1),2024-08-16 23:30:00,04h 59m,2024-08-17 04:29:00,4.2,700.0,24
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Sonia Travels,A/C Semi Sleeper (2+2),2024-08-16 23:45:00,03h 45m,2024-08-17 03:30:00,4.2,600.0,24
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),2024-08-16 23:55:00,05h 35m,2024-08-17 05:30:00,3.6,650.0,15
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Surya Connect,Volvo A/C Semi Sleeper (2+2),2024-08-16 23:55:00,05h 20m,2024-08-17 05:15:00,4.8,630.0,22
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),2024-08-16 23:59:00,06h 16m,2024-08-17 06:15:00,3.2,700.0,29
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Kalpaka Travels 1,A/C Sleeper (2+1),2024-08-16 23:59:00,06h 01m,2024-08-17 06:00:00,4.0,800.0,10
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,UFO Bus,A/C Semi Sleeper (2+2),2024-08-16 00:20:00,05h 10m,2024-08-17 05:30:00,3.7,499.0,30
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,UFO Bus,A/C Seater Push Back (2+2),2024-08-16 00:20:00,05h 10m,2024-08-17 05:30:00,3.7,599.0,29
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Jacobs Travels,A/C Semi Sleeper (2+2),2024-08-16 00:10:00,03h 50m,2024-08-16 04:00:00,2.9,700.0,6
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Ubc travels,A/C Semi Sleeper (2+2),2024-08-16 00:25:00,04h 15m,2024-08-16 04:40:00,2.7,700.0,22
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Ubc travels,A/C Seater/Sleeper (2+1),2024-08-16 01:45:00,03h 55m,2024-08-16 05:40:00,2.7,900.0,25
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,A1 Travels,A/C Seater / Sleeper (2+1),2024-08-16 20:05:00,03h 54m,2024-08-16 23:59:00,2.7,700.0,26
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),2024-08-16 21:55:00,04h 45m,2024-08-17 02:40:00,2.7,700.0,31
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),2024-08-16 23:05:00,04h 10m,2024-08-17 03:15:00,2.8,849.0,21
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Kalpaka Travels 1,A/C Semi Sleeper (2+2),2024-08-16 23:59:00,05h 01m,2024-08-17 05:00:00,2.4,600.0,36
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Arya Travels,A/C Sleeper (2+1),2024-08-16 23:59:00,05h 31m,2024-08-17 05:30:00,2.9,795.0,15
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Arya Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),2024-08-16 23:59:00,05h 31m,2024-08-17 05:30:00,2.9,699.0,19
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,BLM Transports,A/C Sleeper (2+1),2024-08-16 22:00:00,04h 45m,2024-08-17 02:45:00,4.3,1093.0,18
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Madhavi Travels,A/C Sleeper (2+1),2024-08-16 22:20:00,04h 15m,2024-08-17 02:35:00,3.9,1099.0,13
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,EMERALD TRAVELS,A/C Semi Sleeper (2+2),2024-08-16 23:00:00,03h 30m,2024-08-17 02:30:00,3.1,999.0,28
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KP Travels,Volvo AC Seater Pushback 2+2,2024-08-16 23:00:00,04h 50m,2024-08-17 03:50:00,3.1,1799.0,1
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Madhavi Travels,Volvo A/C Semi Sleeper (2+2),2024-08-16 23:30:00,03h 40m,2024-08-17 03:10:00,3.9,1099.0,34
