route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Sri Krishna Travels(VGN),Non AC Seater (2+2),2024-08-19 23:45:00,05h 15m,2024-08-20 05:00:00,3.4,899.0,23
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),2024-08-19 23:59:00,05h 01m,2024-08-20 05:00:00,3.5,1000.0,1
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),2024-08-19 23:59:00,06h 01m,2024-08-20 06:00:00,4.7,1080.0,9
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Sri Krishna Travels(VGN),Non A/C Seater / Sleeper (2+1),2024-08-19 23:59:00,06h 11m,2024-08-20 06:10:00,3.1,999.0,11
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),2024-08-19 23:59:00,05h 31m,2024-08-20 05:30:00,5.0,1036.0,4
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,SAIRAJ TRAVELS,NON A/C Seater (2+2),2024-08-19 23:59:00,05h 31m,2024-08-20 05:30:00,4.2,941.0,24
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),2024-08-19 23:59:00,05h 01m,2024-08-20 05:00:00,4.1,3000.0,41
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),2024-08-19 23:59:00,06h 01m,2024-08-20 06:00:00,3.8,1480.0,9
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),2024-08-19 23:59:00,05h 01m,2024-08-20 05:00:00,4.2,1090.0,1
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),2024-08-19 00:30:00,04h 30m,2024-08-20 05:00:00,3.7,1000.0,13
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Mozo travels,A/C Seater / Sleeper (2+1),2024-08-19 01:30:00,04h 30m,2024-08-20 06:00:00,4.4,1699.0,11
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,MAHABAHUSRIKVRTRAVELS,A/C Seater / Sleeper (2+1),2024-08-19 02:00:00,04h 35m,2024-08-20 06:35:00,3.1,1100.0,17
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Bharathi Tours & Travels,A/C Sleeper (2+1),2024-08-19 23:59:00,0-19h 0-59m,2024-08-20 05:00:00,3.5,1190.0,4
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Prajapati Travels,NON A/C Sleeper (2+1),2024-08-19 16:30:00,05h 40m,2024-08-19 22:10:00,2.5,1500.0,34
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),2024-08-19 17:30:00,04h 20m,2024-08-19 21:50:00,2.5,1300.0,19
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),2024-08-19 00:40:00,04h 20m,2024-08-20 05:00:00,2.3,1500.0,26
Khammam to Hyderabad,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),2024-08-19 01:30:00,03h 30m,2024-08-20 05:00:00,1.8,1990.0,6
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3580,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),2024-08-19 12:15:00,05h 45m,2024-08-19 18:00:00,4.0,633.0,32
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 24256,INDRA(A.C. Seater),2024-08-19 12:30:00,05h 30m,2024-08-19 18:00:00,4.1,528.0,36
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9319,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 13:00:00,06h 20m,2024-08-19 19:20:00,3.5,412.0,31
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3576,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),2024-08-19 13:15:00,06h 15m,2024-08-19 19:30:00,3.8,633.0,32
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35154,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 13:40:00,06h 40m,2024-08-19 20:20:00,3.4,412.0,28
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9363,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 14:00:00,06h 20m,2024-08-19 20:20:00,4.0,412.0,32
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3578,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),2024-08-19 14:15:00,05h 45m,2024-08-19 20:00:00,3.4,633.0,36
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 24291,INDRA(A.C. Seater),2024-08-19 14:25:00,04h 35m,2024-08-19 19:00:00,3.9,528.0,30
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 94285,INDRA(A.C. Seater),2024-08-19 14:25:00,04h 35m,2024-08-19 19:00:00,3.2,528.0,30
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3722,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 14:30:00,06h 15m,2024-08-19 20:45:00,3.6,412.0,31
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3859,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),2024-08-19 15:15:00,06h 10m,2024-08-19 21:25:00,2.8,633.0,40
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3356,NIGHT RIDER (SEATER CUM SLEEPER),2024-08-19 15:45:00,07h 00m,2024-08-19 22:45:00,3.4,595.0,31
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3546,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),2024-08-19 16:15:00,06h 15m,2024-08-19 22:30:00,3.7,720.0,39
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3500,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 16:20:00,08h 25m,2024-08-20 00:45:00,4.2,436.0,27
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3376,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 16:45:00,06h 30m,2024-08-19 23:15:00,3.9,436.0,31
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2561,INDRA(A.C. Seater),2024-08-19 17:15:00,05h 30m,2024-08-19 22:45:00,3.0,528.0,34
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3358,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 17:20:00,07h 50m,2024-08-20 01:10:00,2.8,436.0,32
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2674,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 17:30:00,07h 50m,2024-08-20 01:20:00,3.3,436.0,29
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 21219,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 17:55:00,07h 05m,2024-08-20 01:00:00,3.9,469.0,31
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3366,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 17:55:00,07h 50m,2024-08-20 01:45:00,2.4,436.0,32
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3360,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),2024-08-19 18:25:00,07h 05m,2024-08-20 01:30:00,2.6,670.0,35
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2575,NIGHT RIDER (SEATER CUM SLEEPER),2024-08-19 18:55:00,06h 20m,2024-08-20 01:15:00,3.4,595.0,33
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4916,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 19:25:00,06h 50m,2024-08-20 02:15:00,4.2,436.0,33
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2563,INDRA(A.C. Seater),2024-08-19 19:30:00,05h 55m,2024-08-20 01:25:00,3.3,528.0,32
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2680,VENNELA (A.C. SLEEPER),2024-08-19 19:45:00,06h 15m,2024-08-20 02:00:00,3.8,781.0,10
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2798,INDRA(A.C. Seater),2024-08-19 19:55:00,06h 35m,2024-08-20 02:30:00,3.4,528.0,33
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2688,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 20:00:00,06h 45m,2024-08-20 02:45:00,4.2,436.0,23
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3622,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 20:00:00,07h 35m,2024-08-20 03:35:00,4.1,412.0,34
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4972,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 20:10:00,07h 10m,2024-08-20 03:20:00,3.7,469.0,24
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2549,NIGHT RIDER (SEATER CUM SLEEPER),2024-08-19 20:15:00,06h 00m,2024-08-20 02:15:00,3.1,595.0,34
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2876,STAR LINER(NON-AC SLEEPER 2+1),2024-08-19 20:15:00,07h 40m,2024-08-20 03:55:00,3.9,565.0,3
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2573,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),2024-08-19 20:25:00,06h 05m,2024-08-20 02:30:00,3.8,720.0,36
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4894,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 20:25:00,06h 35m,2024-08-20 03:00:00,4.7,436.0,19
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 24262,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 20:30:00,05h 30m,2024-08-20 02:00:00,3.9,469.0,25
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4898,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 20:35:00,06h 25m,2024-08-20 03:00:00,2.8,436.0,28
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4880,STAR LINER(NON-AC SLEEPER 2+1),2024-08-19 20:35:00,06h 10m,2024-08-20 02:45:00,3.9,565.0,18
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2678,NIGHT RIDER (SEATER CUM SLEEPER),2024-08-19 20:40:00,06h 20m,2024-08-20 03:00:00,3.5,595.0,17
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 93212,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 20:40:00,06h 35m,2024-08-20 03:15:00,3.9,436.0,28
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2786,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 20:40:00,07h 05m,2024-08-20 03:45:00,3.9,436.0,30
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3697,STAR LINER(NON-AC SLEEPER 2+1),2024-08-19 20:45:00,07h 00m,2024-08-20 03:45:00,3.9,565.0,13
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 94936,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 20:55:00,07h 05m,2024-08-20 04:00:00,3.9,436.0,7
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 38202,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:00:00,07h 15m,2024-08-20 04:15:00,3.0,412.0,13
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 37801,INDRA(A.C. Seater),2024-08-19 21:00:00,06h 45m,2024-08-20 03:45:00,3.6,528.0,24
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3544,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:00:00,06h 40m,2024-08-20 03:40:00,4.4,469.0,28
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4351,STAR LINER(NON-AC SLEEPER 2+1),2024-08-19 21:00:00,07h 00m,2024-08-20 04:00:00,4.3,565.0,6
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3977,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:00:00,07h 15m,2024-08-20 04:15:00,4.0,469.0,26
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),2024-08-19 21:05:00,06h 55m,2024-08-20 04:00:00,3.9,720.0,39
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4896,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:05:00,06h 25m,2024-08-20 03:30:00,2.2,436.0,17
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3969,INDRA(A.C. Seater),2024-08-19 21:05:00,06h 10m,2024-08-20 03:15:00,2.4,528.0,21
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4974,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:05:00,06h 40m,2024-08-20 03:45:00,4.5,436.0,33
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4900,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:15:00,07h 25m,2024-08-20 04:40:00,3.8,436.0,33
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4888,INDRA(A.C. Seater),2024-08-19 21:15:00,06h 15m,2024-08-20 03:30:00,3.7,528.0,27
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3612,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:20:00,07h 30m,2024-08-20 04:50:00,3.8,414.0,28
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 95703,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:25:00,06h 05m,2024-08-20 03:30:00,3.3,452.0,23
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4795,INDRA(A.C. Seater),2024-08-19 21:30:00,06h 30m,2024-08-20 04:00:00,2.9,567.0,38
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4043,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:30:00,06h 55m,2024-08-20 04:25:00,3.9,412.0,7
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3911,INDRA(A.C. Seater),2024-08-19 21:30:00,06h 15m,2024-08-20 03:45:00,3.9,500.0,31
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4353,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:35:00,06h 40m,2024-08-20 04:15:00,3.9,469.0,33
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3883,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:35:00,06h 30m,2024-08-20 04:05:00,3.6,412.0,29
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4823,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:35:00,06h 10m,2024-08-20 03:45:00,3.5,436.0,34
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35064,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:38:00,06h 27m,2024-08-20 04:05:00,4.5,488.0,25
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4920,INDRA(A.C. Seater),2024-08-19 21:40:00,06h 20m,2024-08-20 04:00:00,3.7,567.0,26
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9652,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:45:00,07h 05m,2024-08-20 04:50:00,4.2,412.0,30
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4936,STAR LINER(NON-AC SLEEPER 2+1),2024-08-19 21:45:00,06h 00m,2024-08-20 03:45:00,4.3,607.0,12
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4815,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:45:00,06h 30m,2024-08-20 04:15:00,4.4,436.0,9
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2676,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),2024-08-19 21:45:00,06h 15m,2024-08-20 04:00:00,4.6,670.0,27
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 9655,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 21:55:00,07h 10m,2024-08-20 05:05:00,4.1,412.0,31
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4996,INDRA(A.C. Seater),2024-08-19 21:55:00,06h 20m,2024-08-20 04:15:00,3.8,528.0,25
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 35136,INDRA(A.C. Seater),2024-08-19 21:58:00,06h 02m,2024-08-20 04:00:00,3.8,500.0,34
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3917,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:00:00,06h 45m,2024-08-20 04:45:00,4.3,412.0,19
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3570,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),2024-08-19 22:00:00,05h 49m,2024-08-20 03:49:00,3.6,633.0,38
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3618,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",2024-08-19 22:00:00,07h 30m,2024-08-20 05:30:00,4.4,469.0,20
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3971,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:00:00,07h 30m,2024-08-20 05:30:00,3.9,436.0,23
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4789,STAR LINER(NON-AC SLEEPER 2+1),2024-08-19 22:05:00,06h 25m,2024-08-20 04:30:00,4.9,565.0,15
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4340,INDRA(A.C. Seater),2024-08-19 22:10:00,06h 50m,2024-08-20 05:00:00,3.2,528.0,26
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 47891,STAR LINER(NON-AC SLEEPER 2+1),2024-08-19 22:10:00,06h 20m,2024-08-20 04:30:00,3.9,607.0,15
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3691,INDRA(A.C. Seater),2024-08-19 22:10:00,06h 20m,2024-08-20 04:30:00,3.5,528.0,18
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4355,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:10:00,07h 05m,2024-08-20 05:15:00,4.2,436.0,22
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4821,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:10:00,06h 20m,2024-08-20 04:30:00,4.3,517.0,27
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4049,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:15:00,07h 20m,2024-08-20 05:35:00,4.2,412.0,12
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3944,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:20:00,06h 25m,2024-08-20 04:45:00,3.6,469.0,34
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3582,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),2024-08-19 22:25:00,06h 05m,2024-08-20 04:30:00,4.3,635.0,31
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 49334,NIGHT RIDER (SEATER CUM SLEEPER),2024-08-19 22:25:00,06h 05m,2024-08-20 04:30:00,3.9,595.0,27
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3693,NIGHT RIDER (SEATER CUM SLEEPER),2024-08-19 22:25:00,06h 35m,2024-08-20 05:00:00,3.9,595.0,12
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3824,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:30:00,06h 40m,2024-08-20 05:10:00,3.4,436.0,29
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3909,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:30:00,07h 05m,2024-08-20 05:35:00,3.6,412.0,11
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 1445,Super Luxury (Non AC Seater 2+2 Push Back),2024-08-19 22:30:00,07h 00m,2024-08-20 05:30:00,3.9,414.0,31
